Date,Day,Month,Year,DayOfWeek,WeekofMonth,WeekOfYear,isWeekend,isHoliday,HolidayDesc,PolicyFlag,PCOP_SUM,PCOP_IFS,PCOP_CS,PCOP_LS,PCOP_LSS,PCOP_FS,PCOP_FSS,PCOP_SS33_55_88_CS,PCOP_SS33_55_88_FS,PCOP_SS33_55_88_FSS,PCOP_SS33_55_88_IFS,PCOP_SS33_55_88_LS,PCOP_SS33_55_88_LSS,PCOP_SS33_55_88_Sum,PCOP_SSS1_CS,PCOP_SSS1_CTS,PCOP_SSS1_FS,PCOP_SSS1_FSS,PCOP_SSS1_IFS,PCOP_SSS1_LS,PCOP_SSS1_LSS,PCOP_SSS1_Sum,PCOP_SSS2_CS,PCOP_SSS2_CTS,PCOP_SSS2_FS,PCOP_SSS2_FSS,PCOP_SSS2_IFS,PCOP_SSS2_LS,PCOP_SSS2_LSS,PCOP_SSS2_Sum,PCOP_SSS3_CS,PCOP_SSS3_CTS,PCOP_SSS3_FS,PCOP_SSS3_FSS,PCOP_SSS3_IFS,PCOP_SSS3_LS,PCOP_SSS3_LSS,PCOP_SSS3_Sum,PCOP_SSS0_CS,PCOP_SSS0_CTS,PCOP_SSS0_FS,PCOP_SSS0_FSS,PCOP_SSS0_IFS,PCOP_SSS0_LS,PCOP_SSS0_LSS,PCOP_SSS0_Sum,PCOP_SS22_CS,PCOP_SS22_CTS,PCOP_SS22_FS,PCOP_SS22_FSS,PCOP_SS22_IFS,PCOP_SS22_LS,PCOP_SS22_LSS,PCOP_SS22_Sum,PCOP_SS80_CS,PCOP_SS80_CTS,PCOP_SS80_FS,PCOP_SS80_FSS,PCOP_SS80_IFS,PCOP_SS80_LS,PCOP_SS80_LSS,PCOP_SS80_Sum,PCOP_SS60_CS,PCOP_SS60_CTS,PCOP_SS60_FS,PCOP_SS60_FSS,PCOP_SS60_IFS,PCOP_SS60_LS,PCOP_SS60_LSS,PCOP_SS60_Sum,PCOP_SS77_CS,PCOP_SS77_FS,PCOP_SS77_FSS,PCOP_SS77_IFS,PCOP_SS77_LS,PCOP_SS77_LSS,PCOP_SS77_Sum,SS22_CS,SS22_FS,SS22_FSS,SS22_IFS,SS22_LS,SS22_LSS,SS33_CS,SS33_FS,SS33_FSS,SS33_IFS,SS33_LS,SS33_LSS,SS55_CS,SS55_FS,SS55_FSS,SS55_IFS,SS55_LS,SS55_LSS,SS60_CS,SS60_FS,SS60_FSS,SS60_IFS,SS60_LS,SS60_LSS,SS77_CS,SS77_FS,SS77_FSS,SS77_IFS,SS77_LS,SS77_LSS,SS80_CS,SS80_FS,SS80_FSS,SS80_IFS,SS80_LS,SS80_LSS,SS88_CS,SS88_FS,SS88_FSS,SS88_IFS,SS88_LS,SS88_LSS,SSS0_CS,SSS0_FS,SSS0_FSS,SSS0_IFS,SSS0_LS,SSS0_LSS,SSS1_CS,SSS1_FS,SSS1_FSS,SSS1_IFS,SSS1_LS,SSS1_LSS,SSS2_CS,SSS2_FS,SSS2_FSS,SSS2_IFS,SSS2_LS,SSS2_LSS,SSS3_CS,SSS3_FS,SSS3_FSS,SSS3_IFS,SSS3_LS,SSS3_LSS,SSSA_IFS,SSSH_FSS,SSYY_CS,SSYY_FS,SSYY_FSS,SSYY_IFS,SSYY_LS,SSYY_LSS,ASBCU_SUM,ASBCU_CS,ASBCU_IFS,ASBCU_FS,ASBCU_FSS,ASBCU_LS,ASBCU_LSS,ASBCU_VL99CS,ASBCU_VL99FS,ASBCU_VL99FSS,ASBCU_VL99IFS,ASBCU_VL99LS,ASBCU_VL99LSS,ASBCU_SUM_VL99,PSBCU_SUM,PSBCU_IFS,PSBCU_CS,PSBCU_LS,PSBCU_LSS,PSBCU_FS,PSBCU_FSS,PSBCU_IFS-CS,PSBCU_FS-FSS,PSBCU_LS-LSS
6/25/2017,25,6,2017,7,4,25,1,1,Hari Raya Puasa,0,1422,109,122,161,161,242,627,,13,31,,1,7,52,122,0,242,627,109,161,161,1422,62,0,122,313,54,80,80,711,60,0,120,314,55,81,81,711,99,0,196,508,89,130,130,1152,110,0,218,559,99,144,144,1274,89,0,176,457,79,117,117,1035,99,0,196,508,89,130,130,1152,0,0,0,0,0,0,0,,3,2,,,3,,1,6,,,,,1,3,,,,,1,6,,,2,,,,,,,2,5,11,1,2,9,,2,3,,,2,,,,,,,3,14,52,3,9,4,1,3,11,,1,1,,,6,,,1,,,,,,,,,174,6,4,30,100,12,22,,,,,,,,,,,,,,,0,0,0
6/26/2017,26,6,2017,1,5,26,0,0,,0,1444,111,124,164,164,246,635,,14,30,,1,3,48,124,0,246,635,111,164,164,1444,64,0,126,321,56,83,83,733,60,0,120,314,55,81,81,711,102,0,202,522,92,134,134,1186,112,0,222,567,101,147,147,1296,91,0,180,466,81,120,120,1058,102,0,202,522,92,134,134,1186,0,0,0,0,0,0,0,,,4,,,2,,,7,,,1,,2,5,,,,,1,1,,1,,,,,,,,3,8,21,3,6,1,,,5,,,,,,1,,,,4,10,52,,11,8,,8,15,,4,4,1,,4,,,1,,,,,,,,,194,8,3,29,115,22,17,,,,,,,,,,,,,,,0,0,0
6/27/2017,27,6,2017,2,5,26,0,0,,0,1425,109,122,161,161,242,630,,13,21,,2,6,42,122,0,242,630,109,161,161,1425,63,0,124,320,55,81,81,724,59,0,118,310,54,80,80,701,99,0,196,509,89,130,130,1153,110,0,218,562,99,144,144,1277,89,0,176,458,79,117,117,1036,99,0,196,509,89,130,130,1153,0,0,0,0,0,0,0,,1,3,,,2,,,3,,,1,,,3,,,,,,4,,1,,,,,,,,2,3,15,2,,10,,1,3,,,1,,,,,,,3,18,49,2,6,4,1,7,15,,1,3,,,5,1,1,1,,,,,,,,,172,6,5,30,100,9,22,,,,,,,,,,,,,,,0,0,0
6/28/2017,28,6,2017,3,5,26,0,0,,0,1431,110,123,162,162,244,630,,9,19,,4,8,40,123,0,244,630,110,162,162,1431,63,0,124,316,55,81,81,720,60,0,120,314,55,81,81,711,100,0,198,513,90,131,131,1163,111,0,220,562,100,145,145,1283,90,0,178,462,80,118,118,1046,100,0,198,513,90,131,131,1163,0,0,0,0,0,0,0,,,3,,,1,,,1,,,,,2,3,,2,1,,1,2,,,1,,,,,,,2,2,13,,,5,,,1,,,3,,,1,,,,3,14,43,1,8,6,1,3,8,1,2,,,2,12,,,3,,,,,,,,,151,6,2,24,87,12,20,,,,,,,,,,,,,,,0,0,0
6/29/2017,29,6,2017,4,5,26,0,0,,0,1469,113,126,165,165,250,650,,11,23,,1,5,40,126,0,250,650,113,165,165,1469,63,0,124,317,55,81,81,721,63,0,126,333,58,84,84,748,105,0,208,541,95,136,136,1221,110,0,218,559,99,144,144,1274,93,0,184,481,83,121,121,1083,105,0,208,541,95,136,136,1221,0,0,0,0,0,0,0,,1,2,,,1,,,2,,,,,4,6,,2,1,,2,2,,1,1,,,,,,,1,2,14,1,2,5,,,3,,,1,,,,,,,7,13,63,3,7,11,,2,18,1,1,2,,5,6,1,,1,,,,,,,,,195,8,6,29,116,13,23,,,,,,,,,,,,,,,0,0,0
6/30/2017,30,6,2017,5,5,26,0,0,,0,1502,115,129,170,170,256,662,2,11,24,3,1,7,48,129,0,256,662,115,170,170,1502,67,0,132,339,58,87,87,770,62,0,124,323,57,83,83,732,104,0,206,531,93,137,137,1208,116,0,230,590,104,152,152,1344,94,0,186,479,83,124,124,1090,104,0,206,531,93,137,137,1208,0,0,0,0,0,0,0,,,,,,2,,,1,,,,,5,11,,1,3,,,3,,1,1,,,,,,,3,2,10,1,,2,,1,3,,,2,,,,,,,7,18,67,2,13,11,,1,15,,3,,,2,9,1,,1,,,,,,,,,202,10,4,29,119,18,22,,,,,,,,,,,,,,,0,0,0
7/1/2017,1,7,2017,6,1,26,1,0,,0,1491,114,128,168,168,254,659,2,13,32,1,1,8,57,128,0,254,659,114,168,168,1491,64,0,126,325,55,83,83,736,64,0,128,334,59,85,85,755,105,0,208,537,94,137,137,1218,113,0,224,575,101,148,148,1309,94,0,186,481,83,123,123,1090,105,0,208,537,94,137,137,1218,0,0,0,0,0,0,0,1,1,3,,2,,,1,3,,,,2,5,10,,1,,1,2,3,1,2,1,,,,,,,2,3,10,,4,7,,,3,1,1,1,,,,,,,6,19,43,,8,8,1,3,5,,1,3,2,1,15,,,,,,,,,,,,186,15,2,35,95,19,20,,,,,,,,,,,,,,,0,0,0
7/2/2017,2,7,2017,7,1,26,1,0,,0,1457,111,125,164,164,248,645,6,14,36,3,8,7,74,125,0,248,645,111,164,164,1457,63,0,124,319,54,81,81,722,62,0,124,326,57,83,83,735,102,0,202,525,91,134,134,1188,112,0,222,570,100,146,146,1296,92,0,182,473,81,121,121,1070,102,0,202,525,91,134,134,1188,0,0,0,0,0,0,0,,,2,,2,1,,,2,,1,,,,13,,,,,2,2,,1,,,,,,,,4,9,9,1,,6,,2,4,,,,,,,,,,,15,37,2,10,6,2,3,16,1,2,3,,4,,,1,1,,,,,,,,,164,6,4,35,85,17,17,,,,,,,,,,,,,,,0,0,0
7/3/2017,3,7,2017,1,2,27,0,0,,0,1467,112,126,167,167,250,645,1,10,23,,1,9,44,126,0,250,645,112,167,167,1467,66,0,130,331,57,86,86,756,60,0,120,314,55,81,81,711,103,0,204,527,92,136,136,1198,114,0,226,577,102,150,150,1319,92,0,182,470,81,122,122,1069,103,0,204,527,92,136,136,1198,0,0,0,0,0,0,0,1,,4,1,,4,,,5,,1,,1,1,3,,,2,,1,4,,1,,,,,,,,3,5,11,1,1,9,,1,3,,,,,,,,,,3,14,42,2,8,9,,2,11,,,1,,3,3,,3,1,,,,,,,,,165,8,4,27,86,14,26,,,,,,,,,,,,,,,0,0,0
7/4/2017,4,7,2017,2,2,27,0,0,,0,1435,109,123,162,162,244,635,3,9,28,,4,5,49,123,0,244,635,109,162,162,1435,64,0,126,325,55,82,82,734,59,0,118,310,54,80,80,701,100,0,198,514,89,132,132,1165,111,0,220,567,99,145,145,1287,90,0,178,462,79,119,119,1047,100,0,198,514,89,132,132,1165,0,0,0,0,0,0,0,,1,2,,3,1,,,5,,,,,,7,,1,,,,4,,1,,,,,,,,1,2,5,1,2,8,,1,4,,1,,,,,,,,,10,44,,9,5,,3,9,,1,2,,4,4,,,,,,,,,,,,141,1,1,21,84,18,16,,,,,,,,,,,,,,,0,0,0
7/5/2017,5,7,2017,3,2,27,0,0,,0,1433,109,123,163,163,244,631,5,10,25,1,4,6,51,123,0,244,631,109,163,163,1433,64,0,126,321,55,83,83,732,59,0,118,310,54,80,80,701,100,0,198,514,89,132,132,1165,111,0,220,563,99,146,146,1285,90,0,178,462,79,119,119,1047,100,0,198,514,89,132,132,1165,0,0,0,0,0,0,0,,2,3,,,1,,,3,,,,,1,10,,1,1,,,3,,,1,,,,,,,4,2,12,1,,9,,,2,1,1,,,,,,,,4,11,41,1,9,7,,2,13,,,1,,,5,,,2,,,,,,,,,154,8,3,18,92,11,22,,,,,,,,,,,,,,,0,0,0
7/6/2017,6,7,2017,4,2,27,0,0,,0,1479,113,127,166,166,252,655,3,8,24,1,4,7,47,127,0,252,655,113,166,166,1479,64,0,126,322,55,82,82,731,63,0,126,333,58,84,84,748,106,0,210,546,95,138,138,1233,111,0,220,564,99,145,145,1284,94,0,186,485,83,123,123,1094,106,0,210,546,95,138,138,1233,0,0,0,0,0,0,0,,,1,,,2,,,2,,2,,,1,7,1,,2,1,,1,,,,,,,,,,1,7,9,1,1,7,,,1,,,1,,,,,,,1,8,50,1,9,8,,2,7,1,2,,,2,5,,2,2,,,,,,,,,148,3,4,20,83,16,22,,,,,,,,,,,,,,,0,0,0
7/7/2017,7,7,2017,5,2,27,0,0,,0,1503,115,129,170,170,256,663,3,5,21,1,1,8,39,129,0,256,663,115,170,170,1503,67,0,132,340,58,87,87,771,62,0,124,323,57,83,83,732,104,0,206,532,93,137,137,1209,116,0,230,591,104,152,152,1345,94,0,186,479,83,124,124,1090,104,0,206,532,93,137,137,1209,0,0,0,0,0,0,0,,1,4,,,2,,1,,,,2,,,10,,1,,,,,,,1,,,,,,,2,2,14,1,,4,1,1,3,,,1,,,,,,,3,15,52,3,9,4,,4,8,,,,,1,6,,1,1,,,,,,,,,158,6,4,25,97,11,15,,,,,,,,,,,,,,,0,0,0
7/8/2017,8,7,2017,6,2,27,1,0,,0,1479,113,127,167,167,252,653,5,13,30,1,7,8,64,127,0,252,653,113,167,167,1479,64,0,126,324,55,83,83,735,63,0,126,329,58,84,84,744,104,0,206,532,93,136,136,1207,112,0,222,569,100,147,147,1297,93,0,184,476,82,122,122,1079,104,0,206,532,93,136,136,1207,0,0,0,0,0,0,0,,,3,,,1,,2,3,,,,,3,8,,,1,,1,2,,,,,,,,,,2,1,9,,2,3,1,1,2,,1,1,,,,,,,3,9,35,1,10,11,1,3,16,,3,,1,3,10,1,,2,,,,,,,,,156,8,2,23,88,16,19,,,,,,,,,,,,,,,0,0,0
7/9/2017,9,7,2017,7,2,27,1,0,,0,1445,110,124,163,163,246,639,6,11,25,3,8,9,62,124,0,246,639,110,163,163,1445,63,0,124,318,54,81,81,721,61,0,122,321,56,82,82,724,101,0,200,520,90,133,133,1177,111,0,220,564,99,145,145,1284,91,0,180,468,80,120,120,1059,101,0,200,520,90,133,133,1177,0,0,0,0,0,0,0,,,1,,2,1,,1,4,,1,1,1,1,7,,2,,,1,3,,,1,,,,,,,,5,23,1,,8,,,3,,1,2,,,,,,,3,5,34,,6,6,,4,9,,,2,,3,8,,,1,,,,,,,,,151,4,1,20,92,12,22,,,,,,,,,,,,,,,0,0,0
7/10/2017,10,7,2017,1,3,28,0,0,,0,1467,112,126,167,167,250,645,2,6,9,,3,3,23,126,0,250,645,112,167,167,1467,66,0,130,331,57,86,86,756,60,0,120,314,55,81,81,711,103,0,204,527,92,136,136,1198,114,0,226,577,102,150,150,1319,92,0,182,470,81,122,122,1069,103,0,204,527,92,136,136,1198,0,0,0,0,0,0,0,,1,3,,1,,,1,1,,,,,1,4,,,,,3,3,,,,,,,,,,1,9,19,,,8,1,,1,1,,1,,,,,,,3,9,44,4,7,9,,3,14,,3,2,1,5,4,,,1,,,,,,,,,168,6,5,32,93,11,21,,,,,,,,,,,,,,,0,0,0
7/11/2017,11,7,2017,2,3,28,0,0,,0,1435,109,123,162,162,244,635,3,10,25,1,6,7,52,123,0,244,635,109,162,162,1435,64,0,126,325,55,82,82,734,59,0,118,310,54,80,80,701,100,0,198,514,89,132,132,1165,111,0,220,567,99,145,145,1287,90,0,178,462,79,119,119,1047,100,0,198,514,89,132,132,1165,0,0,0,0,0,0,0,,1,1,,1,1,,,1,,,,,,7,,1,2,,,2,,,,,,,,,,2,5,11,,,5,,,2,1,1,1,,,,,,,2,7,37,,8,3,,6,12,,,1,,2,9,1,,2,,,,,,,,,135,4,2,21,82,11,15,,,,,,,,,,,,,,,0,0,0
7/12/2017,12,7,2017,3,3,28,0,0,,0,1443,110,124,163,164,246,636,4,11,21,1,1,5,43,124,0,246,636,110,163,164,1443,64,0,126,321,55,83,83,732,60,0,120,315,55,80,81,711,101,0,200,519,90,132,133,1175,112,0,222,568,100,146,147,1295,91,0,180,467,80,119,120,1057,101,0,200,519,90,132,133,1175,0,0,0,0,0,0,0,,,,,,1,,,2,,,,,2,6,,,,,2,1,,,,,,,,,,2,4,13,,1,10,1,1,2,1,,,,,,,,,1,9,35,1,15,9,1,6,15,1,1,1,1,,6,,,2,,,,,,,,,153,6,3,24,80,17,23,,,,,,,,,,,,,,,0,0,0
7/13/2017,13,7,2017,4,3,28,0,0,,0,1479,113,127,166,166,252,655,2,10,22,,3,5,42,127,0,252,655,113,166,166,1479,64,0,126,322,55,82,82,731,63,0,126,333,58,84,84,748,106,0,210,546,95,138,138,1233,111,0,220,564,99,145,145,1284,94,0,186,485,83,123,123,1094,106,0,210,546,95,138,138,1233,0,0,0,0,0,0,0,,2,5,,2,2,,2,1,,,,,2,6,1,,2,,1,6,,,2,,,,,,,3,3,12,1,2,7,,,4,,1,1,,,,,,,5,9,39,1,7,4,1,2,12,1,1,4,,1,4,,1,1,,,,,,,,,161,9,4,22,89,14,23,,,,,,,,,,,,,,,0,0,0
7/14/2017,14,7,2017,5,3,28,0,0,,0,1503,115,129,170,170,256,663,1,6,31,,1,4,43,129,0,256,663,115,170,170,1503,67,0,132,340,58,87,87,771,62,0,124,323,57,83,83,732,104,0,206,532,93,137,137,1209,116,0,230,591,104,152,152,1345,94,0,186,479,83,124,124,1090,104,0,206,532,93,137,137,1209,0,0,0,0,0,0,0,,2,4,,1,,,,4,,,,,,7,,1,,,,2,,1,2,,,,,,,2,6,21,1,5,10,,,7,,1,1,,,,,,,,9,44,1,7,6,3,2,6,,2,1,1,1,6,,3,,,,,,,,,,170,6,2,20,101,21,20,,,,,,,,,,,,,,,0,0,0
7/15/2017,15,7,2017,6,3,28,1,0,,0,1479,113,127,167,167,252,653,4,7,32,,5,8,56,127,0,252,653,113,167,167,1479,64,0,126,324,55,83,83,735,63,0,126,329,58,84,84,744,104,0,206,532,93,136,136,1207,112,0,222,569,100,147,147,1297,93,0,184,476,82,122,122,1079,104,0,206,532,93,136,136,1207,0,0,0,0,0,0,0,,2,4,,,4,1,1,2,,,1,,2,6,,,,,,4,,,1,,,,,,,1,2,11,,1,6,,,1,,,1,,,,,,,2,14,58,1,7,7,1,4,7,,2,1,,5,8,,,1,,,,,,,,,169,5,1,30,101,10,22,,,,,,,,,,,,,,,0,0,0
7/16/2017,16,7,2017,7,3,28,1,0,,0,1456,111,125,164,164,248,644,2,14,22,,4,9,51,125,0,248,644,111,164,164,1456,64,0,126,323,55,82,82,732,61,0,122,321,56,82,82,724,102,0,202,524,91,134,134,1187,112,0,222,569,100,146,146,1295,91,0,180,468,80,120,120,1059,102,0,202,524,91,134,134,1187,0,0,0,0,0,0,0,2,,,,1,,,1,,,1,,,3,2,,1,,,,2,,,2,,,,,,,4,8,17,1,,3,,1,1,,1,2,,,,,,,2,14,48,,8,11,1,8,7,2,2,,1,2,7,,,3,,,,,,,,,169,10,3,37,84,14,21,,,,,,,,,,,,,,,0,0,0
7/17/2017,17,7,2017,1,4,29,0,0,,0,1478,113,127,168,168,252,650,3,8,14,,3,5,33,127,0,252,650,113,168,168,1478,67,0,132,336,58,87,87,767,60,0,120,314,55,81,81,711,103,0,204,527,92,136,136,1198,115,0,228,582,103,151,151,1330,92,0,182,470,81,122,122,1069,103,0,204,527,92,136,136,1198,0,0,0,0,0,0,0,,,3,,,2,,1,1,,,2,,2,6,,1,3,,1,2,,,1,,,,,,,1,3,13,,,8,,,,,1,,,,,,,,2,16,68,2,9,4,1,3,15,,1,,1,2,4,,1,,,,,,,,,,180,5,2,28,112,13,20,,,,,,,,,,,,,,,0,0,0
7/18/2017,18,7,2017,2,4,29,0,0,,0,1436,109,123,162,162,244,636,2,9,15,1,6,7,40,123,0,244,636,109,162,162,1436,64,0,126,326,55,82,82,735,59,0,118,310,54,80,80,701,100,0,198,514,89,132,132,1165,111,0,220,568,99,145,145,1288,90,0,178,462,79,119,119,1047,100,0,198,514,89,132,132,1165,0,0,0,0,0,0,0,,1,,,,1,,,2,,,1,,1,5,1,,,,1,,,,2,,,,,,,1,3,12,,,1,,1,2,,1,,,,,,,,2,7,54,2,6,8,1,4,12,,2,2,,3,4,1,2,,,,,,,,,,146,4,4,21,91,11,15,,,,,,,,,,,,,,,0,0,0
7/19/2017,19,7,2017,3,4,29,0,0,,0,1444,110,124,164,164,246,636,4,11,22,2,5,7,51,124,0,246,636,110,164,164,1444,65,0,128,326,56,84,84,743,59,0,118,310,54,80,80,701,101,0,200,518,90,133,133,1175,112,0,222,568,100,147,147,1296,91,0,180,466,80,120,120,1057,101,0,200,518,90,133,133,1175,0,0,0,0,0,0,0,,2,1,,,1,,,2,,,,1,1,1,,1,,,1,1,,2,,,,,,,,3,4,15,1,1,2,,1,1,,1,1,,,,,,,1,8,40,1,7,8,2,4,9,,3,2,,2,6,,,2,,,,,,,,,139,7,2,23,76,15,16,,,,,,,,,,,,,,,0,0,0
7/20/2017,20,7,2017,4,4,29,0,0,,0,1500,115,129,168,168,256,664,2,11,19,1,2,10,45,129,0,256,664,115,168,168,1500,66,0,130,331,57,84,84,752,63,0,126,333,58,84,84,748,108,0,214,554,97,140,140,1253,113,0,224,573,101,147,147,1305,95,0,188,489,84,124,124,1104,108,0,214,554,97,140,140,1253,0,0,0,0,0,0,0,,1,2,,2,2,,,3,,,1,,3,4,,,2,1,1,1,,,1,,,,,,,3,5,25,,2,6,,,3,,,,,,,,,,2,10,38,2,6,5,1,4,13,,3,,1,3,7,,1,2,,,,,,,,,166,8,2,27,96,14,19,,,,,,,,,,,,,,,0,0,0
7/21/2017,21,7,2017,5,4,29,0,0,,0,1524,117,131,171,172,260,673,3,6,23,,2,5,39,131,0,260,673,117,171,172,1524,68,0,134,345,59,88,88,782,63,0,126,328,58,83,84,742,105,0,208,537,94,137,138,1219,118,0,234,601,106,153,154,1366,95,0,188,484,84,124,125,1100,105,0,208,537,94,137,138,1219,0,0,0,0,0,0,0,,3,2,,1,1,,,3,,,,1,4,5,,,1,,1,1,,,3,,,,,,,1,2,13,1,1,4,,,3,,,1,,,,,,,4,16,46,1,10,9,1,2,18,,1,2,,1,12,,1,1,,,,,,,,,177,7,2,29,103,14,22,,,,,,,,,,,,,,,0,0,0
7/22/2017,22,7,2017,6,4,29,1,0,,0,1490,114,128,168,168,254,658,5,11,25,,3,10,54,128,0,254,658,114,168,168,1490,65,0,128,329,56,84,84,746,63,0,126,329,58,84,84,744,104,0,206,532,93,136,136,1207,113,0,224,574,101,148,148,1308,93,0,184,476,82,122,122,1079,104,0,206,532,93,136,136,1207,0,0,0,0,0,0,0,,1,3,,,1,,,2,,,,1,1,9,1,3,2,,1,5,,,,,,,,,,1,2,17,,,3,1,,4,,1,3,,,,,,,5,18,53,1,9,5,,6,11,,,1,1,4,11,,,,,,,,,,,,187,9,2,33,115,13,15,,,,,,,,,,,,,,,0,0,0
7/23/2017,23,7,2017,7,4,29,1,0,,0,1456,111,125,164,164,248,644,4,11,21,,3,3,42,125,0,248,644,111,164,164,1456,64,0,126,323,55,82,82,732,61,0,122,321,56,82,82,724,102,0,202,524,91,134,134,1187,112,0,222,569,100,146,146,1295,92,0,182,472,81,121,121,1069,102,0,202,524,91,134,134,1187,0,0,0,0,0,0,0,,1,2,,2,1,,,1,,,,,1,3,,1,2,,,1,,1,,,,,,,,2,9,19,2,1,8,,1,1,,,,,,,,,,4,9,41,,8,8,1,4,23,2,5,2,,2,3,,1,1,,,,,,,,,173,7,4,27,94,19,22,,,,,,,,,,,,,,,0,0,0
7/24/2017,24,7,2017,1,5,30,0,0,,0,1478,113,127,168,168,252,650,3,11,16,,7,11,48,127,0,252,650,113,168,168,1478,67,0,132,336,58,87,87,767,60,0,120,314,55,81,81,711,103,0,204,527,92,136,136,1198,115,0,228,582,103,151,151,1330,92,0,182,470,81,122,122,1069,103,0,204,527,92,136,136,1198,0,0,0,0,0,0,0,,,7,,,1,,1,3,,,1,,1,6,,1,1,,,1,,1,,,,,,,,1,4,18,,1,5,,,1,1,1,,,,,,,,1,17,68,1,6,3,,5,16,3,2,,,,5,1,,,,,,,,,,,184,2,6,28,125,12,11,,,,,,,,,,,,,,,0,0,0
7/25/2017,25,7,2017,2,5,30,0,0,,0,1446,110,124,162,163,246,641,5,9,19,1,2,6,42,124,0,246,641,110,162,163,1446,64,0,126,326,55,82,82,735,60,0,120,315,55,80,81,711,101,0,200,519,90,132,133,1175,112,0,222,573,100,145,146,1298,91,0,180,467,80,119,120,1057,101,0,200,519,90,132,133,1175,0,0,0,0,0,0,0,,,4,,,2,,,2,,,,1,3,8,,,1,,1,1,,,1,,,,,,,3,4,12,2,2,6,,1,2,1,,,,,,,,,1,13,47,,9,7,,4,9,1,2,4,,2,8,,,1,,,,,,,,,165,5,4,28,93,13,22,,,,,,,,,,,,,,,0,0,0
7/26/2017,26,7,2017,3,5,30,0,0,,0,1444,110,124,164,164,246,636,5,11,22,1,4,5,48,124,0,246,636,110,164,164,1444,65,0,128,326,56,84,84,743,59,0,118,310,54,80,80,701,101,0,200,518,90,133,133,1175,112,0,222,568,100,147,147,1296,91,0,180,466,80,120,120,1057,101,0,200,518,90,133,133,1175,0,0,0,0,0,0,0,1,,3,,,1,,1,2,,,,1,5,5,1,,,1,1,2,,2,,,,,,,,,2,21,,,4,,2,2,,1,,,,,,,,1,12,53,3,8,5,,5,11,,,1,,,6,,,2,,,,,,,,,165,4,4,28,105,11,13,,,,,,,,,,,,,,,0,0,0
7/27/2017,27,7,2017,4,5,30,0,0,,0,1510,116,130,168,169,258,669,3,10,23,,6,8,50,130,0,258,669,116,168,169,1510,66,0,130,331,57,84,84,752,64,0,128,338,59,84,85,758,109,0,216,559,98,140,141,1263,114,0,226,578,102,147,148,1315,96,0,190,494,85,124,125,1114,109,0,216,559,98,140,141,1263,0,0,0,0,0,0,0,,1,5,,,1,,,4,,1,,,,13,,,1,,,1,,1,1,,,,,,,2,9,21,1,1,10,,1,9,1,1,,,,,,,,1,13,49,,10,4,1,6,11,,,3,1,2,12,,1,1,,,,,,,,,200,5,2,32,125,15,21,,,,,,,,,,,,,,,0,0,0
7/28/2017,28,7,2017,5,5,30,0,0,,0,1514,116,130,171,171,258,668,1,9,19,1,1,6,37,130,0,258,668,116,171,171,1514,68,0,134,345,59,88,88,782,62,0,124,323,57,83,83,732,104,0,206,532,93,137,137,1209,117,0,232,596,105,153,153,1356,94,0,186,479,83,124,124,1090,104,0,206,532,93,137,137,1209,0,0,0,0,0,0,0,1,,3,,,2,,,4,,,,,4,7,,,2,,1,2,,,,,,,,,,2,4,19,2,6,6,,,4,1,1,2,,,,,,,2,5,54,,4,4,2,2,20,2,3,,1,3,10,,,2,,,,,,,,,187,8,5,19,123,14,18,,,,,,,,,,,,,,,0,0,0
7/29/2017,29,7,2017,6,5,30,1,0,,0,1490,114,128,168,168,254,658,4,12,23,1,5,11,56,128,0,254,658,114,168,168,1490,65,0,128,329,56,84,84,746,63,0,126,329,58,84,84,744,104,0,206,532,93,136,136,1207,113,0,224,574,101,148,148,1308,93,0,184,476,82,122,122,1079,104,0,206,532,93,136,136,1207,0,0,0,0,0,0,0,,2,3,,1,,1,1,2,,1,1,,2,6,,1,2,,1,2,,1,,,,,,,,2,2,15,,,6,,,5,,,2,,,,,,,3,14,51,1,11,7,3,2,8,1,3,2,,4,12,,3,4,,,,,,,,,188,9,2,28,104,21,24,,,,,,,,,,,,,,,0,0,0
7/30/2017,30,7,2017,7,5,30,1,0,,0,1456,111,125,164,164,248,644,5,12,22,2,4,7,52,125,0,248,644,111,164,164,1456,64,0,126,323,55,82,82,732,61,0,122,321,56,82,82,724,102,0,202,524,91,134,134,1187,112,0,222,569,100,146,146,1295,92,0,182,472,81,121,121,1069,102,0,202,524,91,134,134,1187,0,0,0,0,0,0,0,,,6,,1,1,,,2,,,1,,3,7,1,2,1,1,1,6,,,1,,,,,,,5,5,30,3,1,4,1,1,3,,,,,,,,,,5,21,53,1,9,5,1,6,15,1,,5,,1,6,,,,,,,,,,,,216,13,6,38,128,13,18,,,,,,,,,,,,,,,0,0,0
